GUILAGUIJP;libe
GUILAGUIJP;France24_fr
GUILAGUIJP;RFI
GUILAGUIJP;bbcafrique
GUILAGUIJP;RFIAfrique
GUILAGUIJP;jeune_afrique
GUILAGUIJP;EmmanuelMacron
GUILAGUIJP;FRANCE24
LePetitDuc_Web;edwyplenel
LePetitDuc_Web;CNEWS
LePetitDuc_Web;lesinrocks
LePetitDuc_Web;franceinfo
LePetitDuc_Web;jmaphatie
LePetitDuc_Web;Rue89
LePetitDuc_Web;lobs
LePetitDuc_Web;France2tv
LePetitDuc_Web;franceinter
LePetitDuc_Web;Francetele
LePetitDuc_Web;LPJofficiel
LePetitDuc_Web;lofejoma
LePetitDuc_Web;FabSintes
LePetitDuc_Web;le_Parisien
LePetitDuc_Web;canardenchaine
LePetitDuc_Web;Charlie_Hebdo_
LePetitDuc_Web;France24_fr
LePetitDuc_Web;afpfr
LePetitDuc_Web;Le_Figaro
LePetitDuc_Web;libe
LePetitDuc_Web;lemondefr
WinchesterDea20;TPMP
WinchesterDea20;EmmanuelMacron
WinchesterDea20;France2tv
WinchesterDea20;lemonde_pol
WinchesterDea20;lesinrocks
WinchesterDea20;franceinter
WinchesterDea20;ARTEfr
WinchesterDea20;RFI
WinchesterDea20;France24_fr
WinchesterDea20;le_Parisien
WinchesterDea20;LCI
WinchesterDea20;M6
WinchesterDea20;C8TV
WinchesterDea20;NRJ12lachaine
WinchesterDea20;publicsenat
WinchesterDea20;LCP
WinchesterDea20;LaTribune
WinchesterDea20;LesEchos
WinchesterDea20;lobs
WinchesterDea20;MarianneleMag
WinchesterDea20;LEXPRESS
WinchesterDea20;LePoint
WinchesterDea20;Europe1
WinchesterDea20;Anne_Hidalgo
WinchesterDea20;leJDD
WinchesterDea20;LeHuffPost
WinchesterDea20;Mediapart
WinchesterDea20;franceinfo
WinchesterDea20;Le_Figaro
WinchesterDea20;libe
WinchesterDea20;lemondefr
WinchesterDea20;afpfr
WinchesterDea20;BFMTV
WinchesterDea20;puremedias
WinchesterDea20;TF1
WinchesterDea20;gouvernementFR
WinchesterDea20;Francetele
said_tarza;Medi1TV
said_tarza;libe
said_tarza;ThomasWieder
said_tarza;lemondefr
Moustap86528445;beinsports_FR
Moustap86528445;libe
Moustap86528445;Le_Figaro
Moustap86528445;franceinfo
Moustap86528445;TF1
Moustap86528445;jeune_afrique
Moustap86528445;France24_fr
Moustap86528445;montebourg
Moustap86528445;FranceInsoumise
Moustap86528445;benoithamon
Moustap86528445;RNational_off
Moustap86528445;JLMelenchon
Moustap86528445;MarionMarechal
Moustap86528445;MLP_officiel
Moustap86528445;bbcafrique
Moustap86528445;EmmanuelMacron
jeremy_mervil;FRANCE24
jeremy_mervil;libe
jeremy_mervil;afpfr
jeremy_mervil;TV5MONDE
jeremy_mervil;lemondefr
jeremy_mervil;jeune_afrique
jeremy_mervil;RFI
jeremy_mervil;EmmanuelMacron
lahlouwassim1;lequipe
lahlouwassim1;libe
lahlouwassim1;lemondefr
lahlouwassim1;Le_Figaro
lahlouwassim1;le_Parisien
Antoine34033646;olivierveran
Antoine34033646;CCastaner
Antoine34033646;CNEWS
Antoine34033646;Anne_Hidalgo
Antoine34033646;libe
Antoine34033646;fhollande
Antoine34033646;lemondefr
Antoine34033646;franceinfo
Antoine34033646;Mediapart
Antoine34033646;EPhilippe_LH
Antoine34033646;dupontaignan
Antoine34033646;MLP_officiel
Antoine34033646;JLMelenchon
342;le_Parisien
342;BFMTV
342;TPMP
342;TF1
342;canalplus
342;EmmanuelMacron
342;gouvernementFR
ClaraetNoa1;20Minutes
ClaraetNoa1;LCI
ClaraetNoa1;le_Parisien
ClaraetNoa1;libe
ClaraetNoa1;Le_Figaro
ClaraetNoa1;lemondefr
RSantification;najatvb
RSantification;montebourg
RSantification;RoyalSegolene
RSantification;E_DupondM
RSantification;20Minutes
RSantification;CNEWS
RSantification;Mediapart
RSantification;Le_Figaro
RSantification;libe
RSantification;JeanCASTEX
RSantification;RFI
RSantification;le_Parisien
RSantification;lemondefr
RSantification;franceinfo
RSantification;gouvernementFR
RSantification;EmmanuelMacron
KamalEttaamari;le_Parisien
KamalEttaamari;Le_Figaro
KamalEttaamari;libe
KamalEttaamari;franceinter
KamalEttaamari;ARTEfr
KamalEttaamari;lemondefr
ChabrolleRemy;Mediapart
ChabrolleRemy;libe
JohannGruffat;BFMTV
JohannGruffat;libe
JohannGruffat;lemondefr
PabloNavas92;libe
PabloNavas92;afpfr
PabloNavas92;lemondefr
PabloNavas92;Le_Figaro
PabloNavas92;le_Parisien
lolamarie188L;franceinfo
lolamarie188L;libe
lolamarie188L;lobs
lolamarie188L;franceinter
lolamarie188L;TF1
lolamarie188L;EmmanuelMacron
lolamarie188L;CNEWS
YoussfiRaja;Le_Figaro
YoussfiRaja;afpfr
YoussfiRaja;LePoint
YoussfiRaja;libe
YoussfiRaja;LesEchos
YoussfiRaja;franceinfo
YoussfiRaja;RFI
YoussfiRaja;le_Parisien
YoussfiRaja;lemondefr
AzamKarimr47;BFMTV
AzamKarimr47;libe
AzamKarimr47;franceinfo
AzamKarimr47;franceinter
AzamKarimr47;LesEchos
AzamKarimr47;gouvernementFR
AzamKarimr47;beinsports_FR
AzamKarimr47;EmmanuelMacron
KHOUFACHEMezia1;libe
KHOUFACHEMezia1;lemondefr
KHOUFACHEMezia1;le_Parisien
KHOUFACHEMezia1;franceinfo
KHOUFACHEMezia1;EmmanuelMacron
KHOUFACHEMezia1;EPhilippe_LH
KHOUFACHEMezia1;LeHuffPost
KHOUFACHEMezia1;JLMelenchon
KHOUFACHEMezia1;BFMTV
KHOUFACHEMezia1;franceinter
KHOUFACHEMezia1;LePoint
KHOUFACHEMezia1;RTLFrance
KHOUFACHEMezia1;20Minutes
KHOUFACHEMezia1;olivierveran
KHOUFACHEMezia1;GDarmanin
cisseAb83929943;lemondefr
cisseAb83929943;France24_fr
cisseAb83929943;RFIAfrique
cisseAb83929943;EmmanuelMacron
cisseAb83929943;libe
cisseAb83929943;jeune_afrique
cisseAb83929943;BFMTV
cisseAb83929943;RTLFrance
cisseAb83929943;RFI
cisseAb83929943;TF1
cisseAb83929943;Mediavenir
cisseAb83929943;bbcafrique
cisseAb83929943;LCI
cisseAb83929943;CNEWS
Masdoua10;Europe1
Masdoua10;TF1
Masdoua10;RFIAfrique
Masdoua10;franceinfo
Masdoua10;libe
Masdoua10;BFMTV
Masdoua10;France2tv
Masdoua10;LePoint
Masdoua10;France24_fr
Masdoua10;CNEWS
Masdoua10;jeune_afrique
Masdoua10;LEXPRESS
kassarya1;libe
kassarya1;afpfr
kassarya1;Qofficiel
kassarya1;lemondefr
ANWARAB81325098;libe
ANWARAB81325098;EmmanuelMacron
ANWARAB81325098;afpfr
ANWARAB81325098;le_Parisien
ANWARAB81325098;FRANCE24
ANWARAB81325098;CNEWS
ANWARAB81325098;RFIAfrique
ANWARAB81325098;lemondefr
ANWARAB81325098;TV5MONDE
ANWARAB81325098;France24_fr
ANWARAB81325098;jeune_afrique
Mignot4;Le_Figaro
Mignot4;LePoint
Mignot4;libe
RassimAbou;lemondefr
RassimAbou;libe
RassimAbou;franceinfo
RassimAbou;afpfr
RassimAbou;E_DupondM
RassimAbou;alainjuppe
RassimAbou;NicolasSarkozy
RassimAbou;fhollande
RassimAbou;EmmanuelMacron
RassimAbou;GDarmanin
ChichkineE;beinsports_FR
ChichkineE;EmmanuelMacron
ChichkineE;CNEWS
ChichkineE;FRANCE24
ChichkineE;Le_Figaro
ChichkineE;LesEchos
ChichkineE;libe
ChichkineE;Mediapart
ChichkineE;RFI
ChichkineE;franceinfo
ChichkineE;le_Parisien
ChichkineE;lemondefr
yasmincurzi;libe
yasmincurzi;le_Parisien
yasmincurzi;edgarmorinparis
FRE09591627;libe
FRE09591627;franceinter
FRE09591627;EmmanuelMacron
FRE09591627;publicsenat
FRE09591627;Mediapart
FRE09591627;FranceInsoumise
FRE09591627;benoithamon
FRE09591627;brutofficiel
FRE09591627;afpfr
FRE09591627;FRANCE24
FRE09591627;lemondefr
Milie19871;FranceInsoumise
Milie19871;edwyplenel
Milie19871;afpfr
Milie19871;JLMelenchon
Milie19871;libe
Milie19871;Le_Figaro
Milie19871;BFMTV
Milie19871;Mediavenir
Milie19871;lemondefr
Milie19871;LEXPRESS
Milie19871;CNEWS
Milie19871;lesinrocks
Milie19871;franceinter
Milie19871;France24_fr
Milie19871;LePoint
Milie19871;lobs
Milie19871;Mediapart
Milie19871;gouvernementFR
Milie19871;franceinfo
Milie19871;le_Parisien
Milie19871;RTLFrance
bsjsjdn10;le_Parisien
bsjsjdn10;afpfr
bsjsjdn10;libe
bsjsjdn10;Le_Figaro
bsjsjdn10;lemondefr
palauge;lobs
palauge;libe
palauge;franceinter
palauge;LeHuffPost
palauge;Mediapart
palauge;EmmanuelMacron
palauge;LePoint
palauge;lemondefr
Vidya4bihar;CNEWS
Vidya4bihar;BFMTV
Vidya4bihar;libe
Vidya4bihar;lemondefr
Vidya4bihar;afpfr
PierriMaeva1;libe
PierriMaeva1;afpfr
PierriMaeva1;LCP
PierriMaeva1;lemondefr
PierriMaeva1;le_Parisien
PierriMaeva1;publicsenat
PierriMaeva1;BFMTV
PierriMaeva1;Mediavenir
PierriMaeva1;EmmanuelMacron
KoneMoh61055012;France24_fr
KoneMoh61055012;Le_Figaro
KoneMoh61055012;libe
KoneMoh61055012;afpfr
KoneMoh61055012;RFI
KoneMoh61055012;bbcafrique
KoneMoh61055012;jeune_afrique
KoneMoh61055012;RFIAfrique
KoneMoh61055012;lemondefr
KoneMoh61055012;lequipe
KoneMoh61055012;beinsports_FR
KoneMoh61055012;CanalFootClub
KoneMoh61055012;TF1
KoneMoh61055012;M6
KoneMoh61055012;canalplus
Laplume75;Anne_Hidalgo
Laplume75;Mediapart
Laplume75;LePoint
Laplume75;lobs
Laplume75;Le_Figaro
Laplume75;EPhilippe_LH
Laplume75;EmmanuelMacron
Laplume75;ParisMatch
Laplume75;LesEchos
Laplume75;CNEWS
Laplume75;LCI
Laplume75;gouvernementFR
Laplume75;OuestFrance
Laplume75;MarianneleMag
Laplume75;canalplus
Laplume75;LEXPRESS
Laplume75;France2tv
Laplume75;RTLFrance
Laplume75;leJDD
Laplume75;libe
Laplume75;LeHuffPost
Laplume75;franceinfo
Laplume75;afpfr
Laplume75;M6
Laplume75;vpecresse
Laplume75;Charlie_Hebdo_
Laplume75;canardenchaine
Laplume75;E_DupondM
Laplume75;Qofficiel
Laplume75;BFMTV
Laplume75;20Minutes
Laplume75;le_Parisien
Laplume75;ARTEfr
Laplume75;Rue89
Laplume75;lemondefr
EllenBll1;libe
LHOMMELIBRE18;EmmanuelMacron
LHOMMELIBRE18;France24_fr
LHOMMELIBRE18;RFI
LHOMMELIBRE18;beinsports_FR
LHOMMELIBRE18;le_Parisien
LHOMMELIBRE18;libe
LHOMMELIBRE18;afpfr
LHOMMELIBRE18;FRANCE24
LHOMMELIBRE18;lequipe
LHOMMELIBRE18;RoyalSegolene
Issa49830469;afpfr
Issa49830469;franceinfo
Issa49830469;LesEchos
Issa49830469;LePoint
Issa49830469;LEXPRESS
Issa49830469;lobs
Issa49830469;franceinter
Issa49830469;RTLFrance
Issa49830469;Europe1
Issa49830469;CNEWS
Issa49830469;BFMTV
Issa49830469;le_Parisien
Issa49830469;Le_Figaro
Issa49830469;libe
Issa49830469;lemondefr
Issa49830469;France24_fr
Issa49830469;bbcafrique
Issa49830469;jeune_afrique
Issa49830469;RFIAfrique
Issa49830469;RFI
Issa49830469;TV5MONDE
Issa49830469;FRANCE24
nab_chat;LCI
nab_chat;Le_Figaro
nab_chat;libe
nab_chat;Mediapart
nab_chat;lobs
nab_chat;LEXPRESS
nab_chat;LCP
nab_chat;LaTribune
nab_chat;LePoint
nab_chat;LesEchos
nab_chat;lemondefr
nab_chat;le_Parisien
nab_chat;BFMTV
nab_chat;CNEWS
nab_chat;EmmanuelMacron
nab_chat;MLP_officiel
nab_chat;dupontaignan
nab_chat;f_philippot
GaetanAzevedo;brutofficiel
GaetanAzevedo;libe
GaetanAzevedo;lemondefr
GaetanAzevedo;Mediapart
GaetanAzevedo;Qofficiel
GaetanAzevedo;CanalFootClub
GaetanAzevedo;Mediavenir
jsuawo;libe
jsuawo;lemondefr
PounguiUlrich;franceinfo
PounguiUlrich;libe
PounguiUlrich;le_Parisien
PounguiUlrich;jeune_afrique
PounguiUlrich;NicolasSarkozy
PounguiUlrich;France24_fr
PounguiUlrich;RFI
PounguiUlrich;beinsports_FR
PounguiUlrich;olivierveran
PounguiUlrich;BFMTV
PounguiUlrich;EPhilippe_LH
PounguiUlrich;MLP_officiel
PounguiUlrich;bbcafrique
PounguiUlrich;EmmanuelMacron
PounguiUlrich;RFIAfrique
Enzo_31850;le_Parisien
Enzo_31850;libe
Enzo_31850;franceinter
Enzo_31850;franceinfo
Enzo_31850;CNEWS
Enzo_31850;BFMTV
Enzo_31850;EmmanuelMacron
KalfaOnogo;lobs
KalfaOnogo;libe
KalfaOnogo;Le_Figaro
KalfaOnogo;le_Parisien
KalfaOnogo;Mediapart
KalfaOnogo;beinsports_FR
KalfaOnogo;franceinfo
KalfaOnogo;afpfr
KalfaOnogo;BFMTV
KalfaOnogo;lemondefr
KalfaOnogo;France24_fr
KalfaOnogo;RFI
KalfaOnogo;EmmanuelMacron
sarapechou;Mediapart
sarapechou;le_Parisien
sarapechou;libe
sarapechou;lemondefr
sarapechou;Le_Figaro
JDalbas;Europe1
JDalbas;libe
JDalbas;JeanCASTEX
JDalbas;lemondefr
JDalbas;le_Parisien
JDalbas;RTLFrance
JDalbas;Le_Figaro
JDalbas;franceinfo
JDalbas;franceinter
JDalbas;LCP
JDalbas;CNEWS
JDalbas;Mediapart
JDalbas;LCI
JDalbas;LePoint
JDalbas;EmmanuelMacron
JDalbas;France24_fr
JDalbas;TF1
KilianCartron1;CanalFootClub
KilianCartron1;le_Parisien
KilianCartron1;Le_Figaro
KilianCartron1;libe
KilianCartron1;lemondefr
OuvryDiane;LeHuffPost
OuvryDiane;canardenchaine
OuvryDiane;LCP
OuvryDiane;franceinter
OuvryDiane;libe
OuvryDiane;LesEchos
OuvryDiane;leJDD
OuvryDiane;afpfr
OuvryDiane;lobs
OuvryDiane;lemondefr
OuvryDiane;Le_Figaro
OuvryDiane;LEXPRESS
OuvryDiane;MarianneleMag
OuvryDiane;LePoint
OuvryDiane;ECiotti
OuvryDiane;Valeurs
OuvryDiane;le_Parisien
OuvryDiane;CNEWS
OuvryDiane;Europe1
OuvryDiane;franceinfo
OuvryDiane;RTLFrance
OuvryDiane;RMCinfo
OuvryDiane;JeanCASTEX
OuvryDiane;MarionMarechal
OuvryDiane;puremedias
OuvryDiane;EmmanuelMacron
OuvryDiane;JLMelenchon
OuvryDiane;E_DupondM
OuvryDiane;JeudyBruno
OuvryDiane;GDarmanin
daviddi15411910;libe
daviddi15411910;canardenchaine
daviddi15411910;lemondefr
daviddi15411910;ARTEfr
daviddi15411910;Mediapart
daviddi15411910;franceinter
AlexisAlain14;libe
AmarantaPotot;CNEWS
AmarantaPotot;Madamefigaro
AmarantaPotot;RTLFrance
AmarantaPotot;libe
AmarantaPotot;lemondefr
AmarantaPotot;Anne_Hidalgo
AmarantaPotot;VogueParis
BABOUDRAME13;RFI
BABOUDRAME13;CNEWS
BABOUDRAME13;Eurosport_FR
BABOUDRAME13;libe
BABOUDRAME13;France24_fr
BABOUDRAME13;franceinfo
BABOUDRAME13;le_Parisien
BABOUDRAME13;bbcafrique
BABOUDRAME13;afpfr
BABOUDRAME13;lobs
dokka_fr;libe
dokka_fr;Mediavenir
dokka_fr;BFMTV
dokka_fr;EmmanuelMacron
Gonevas;Anne_Hidalgo
Gonevas;le_Parisien
Gonevas;RTLFrance
Gonevas;LCI
Gonevas;libe
Gonevas;franceinter
Gonevas;franceinfo
Gonevas;CNEWS
Gonevas;BFMTV
Gonevas;afpfr
Gonevas;France24_fr
Gonevas;RFI
Gonevas;TF1
Gonevas;bbcafrique
Gonevas;FRANCE24
Gonevas;RFIAfrique
Gonevas;lemondefr
Gonevas;jeune_afrique
Gonevas;EmmanuelMacron
bret_onne;lobs
bret_onne;lemondefr
bret_onne;libe
bret_onne;le_Parisien
bret_onne;CNEWS
bret_onne;franceinfo
bret_onne;Mediapart
bret_onne;lesinrocks
bret_onne;canardenchaine
bret_onne;Charlie_Hebdo_
bret_onne;OuestFrance
bret_onne;RoyalSegolene
KaouetteA;libe
KaouetteA;Mediapart
KaouetteA;GDarmanin
chakibbouzid;lemondefr
chakibbouzid;RMCinfo
chakibbouzid;LaTribune
chakibbouzid;LCI
chakibbouzid;LesEchos
chakibbouzid;20Minutes
chakibbouzid;RTLFrance
chakibbouzid;Europe1
chakibbouzid;LePoint
chakibbouzid;LEXPRESS
chakibbouzid;lobs
chakibbouzid;libe
chakibbouzid;afpfr
chakibbouzid;le_Parisien
chakibbouzid;Le_Figaro
chakibbouzid;Mediapart
chakibbouzid;franceinter
chakibbouzid;franceinfo
chakibbouzid;CNEWS
chakibbouzid;BFMTV
chakibbouzid;C8TV
chakibbouzid;France2tv
chakibbouzid;TF1
chakibbouzid;M6
chakibbouzid;EmmanuelMacron
chakibbouzid;Medi1TV
OccilienB;le_Parisien
OccilienB;RTLFrance
OccilienB;LCI
OccilienB;TF1
OccilienB;LePoint
OccilienB;afpfr
OccilienB;France24_fr
OccilienB;EmmanuelMacron
OccilienB;CNEWS
OccilienB;lemondefr
OccilienB;RFI
OccilienB;Europe1
OccilienB;BFMTV
OccilienB;libe
OccilienB;franceinter
AnnabellePreira;libe
AnnabellePreira;gouvernementFR
AnnabellePreira;lemondefr
AnnabellePreira;EmmanuelMacron
VaNessa78996373;canalplus
VaNessa78996373;M6
VaNessa78996373;brutofficiel
VaNessa78996373;TF1
VaNessa78996373;France2tv
VaNessa78996373;ARTEfr
VaNessa78996373;BFMTV
VaNessa78996373;C8TV
VaNessa78996373;TPMP
VaNessa78996373;gouvernementFR
VaNessa78996373;Mediapart
VaNessa78996373;CNEWS
VaNessa78996373;libe
VaNessa78996373;20Minutes
VaNessa78996373;le_Parisien
VaNessa78996373;EmmanuelMacron
VaNessa78996373;lemondefr
Frncois_Trankil;libe
Frncois_Trankil;Le_Figaro
Frncois_Trankil;lequipe
Frncois_Trankil;JLMelenchon
Frncois_Trankil;GDarmanin
Frncois_Trankil;canardenchaine
Frncois_Trankil;Charlie_Hebdo_
Frncois_Trankil;afpfr
Frncois_Trankil;lemondefr
Frncois_Trankil;franceinfo
Frncois_Trankil;EmmanuelMacron
murielartmuse1;lemondefr
murielartmuse1;CNEWS
murielartmuse1;E_DupondM
murielartmuse1;libe
murielartmuse1;GDarmanin
murielartmuse1;BrunoLeMaire
murielartmuse1;BFMTV
murielartmuse1;EPhilippe_LH
murielartmuse1;publicsenat
murielartmuse1;gouvernementFR
murielartmuse1;enmarchefr
murielartmuse1;olivierveran
murielartmuse1;CCastaner
murielartmuse1;jmblanquer
murielartmuse1;JeanCASTEX
murielartmuse1;EmmanuelMacron
SykorovaMarie1;lofejoma
SykorovaMarie1;FRANCE24
SykorovaMarie1;askolovitchC
SykorovaMarie1;FredericSays
SykorovaMarie1;BFMTV
SykorovaMarie1;franceinfo
SykorovaMarie1;MarianneleMag
SykorovaMarie1;franceinter
SykorovaMarie1;libe
SykorovaMarie1;M6
SykorovaMarie1;RFI
SykorovaMarie1;RFIAfrique
SykorovaMarie1;JeanCASTEX
SykorovaMarie1;GDarmanin
SykorovaMarie1;AgnesRunacher
SykorovaMarie1;Europe1
SykorovaMarie1;EPhilippe_LH
SykorovaMarie1;20Minutes
SykorovaMarie1;Francetele
SykorovaMarie1;jmblanquer
SykorovaMarie1;RTLFrance
SykorovaMarie1;FranceInsoumise
SykorovaMarie1;Charlie_Hebdo_
SykorovaMarie1;CCastaner
SykorovaMarie1;JLMelenchon
SykorovaMarie1;lemonde_pol
SykorovaMarie1;Le_Figaro
SykorovaMarie1;afpfr
SykorovaMarie1;olivierveran
SykorovaMarie1;MarleneSchiappa
SykorovaMarie1;LeHuffPost
SykorovaMarie1;BrunoLeMaire
SykorovaMarie1;lemondefr
SykorovaMarie1;E_DupondM
SykorovaMarie1;LEXPRESS
SykorovaMarie1;gouvernementFR
SykorovaMarie1;leJDD
SykorovaMarie1;publicsenat
SykorovaMarie1;lobs
SykorovaMarie1;CNEWS
SykorovaMarie1;TF1
SykorovaMarie1;LePoint
SykorovaMarie1;France24_fr
SykorovaMarie1;EmmanuelMacron
SykorovaMarie1;France2tv
SykorovaMarie1;ARTEfr
SykorovaMarie1;Mediapart
SykorovaMarie1;le_Parisien
BesanJules;libe
BesanJules;edgarmorinparis
BesanJules;francoisedegois
BesanJules;Mediavenir
BesanJules;edwyplenel
BesanJules;najatvb
BesanJules;ChTaubira
BesanJules;askolovitchC
BesanJules;JeanCASTEX
BesanJules;EmmanuelMacron
BesanJules;benoithamon
BesanJules;EPhilippe_LH
JLecousy;libe
JLecousy;RFI
JLecousy;edwyplenel
JLecousy;JLMelenchon
JLecousy;franceinfo
JLecousy;EmmanuelMacron
BoudaTassadit;lobs
BoudaTassadit;Francetele
BoudaTassadit;CNEWS
BoudaTassadit;LesEchos
BoudaTassadit;afpfr
BoudaTassadit;BFMTV
BoudaTassadit;franceinter
BoudaTassadit;libe
BoudaTassadit;lemondefr
BoudaTassadit;franceinfo
BoudaTassadit;France2tv
BoudaTassadit;GDarmanin
BoudaTassadit;FRANCE24
mailhot_jp;lemondefr
mailhot_jp;libe
mailhot_jp;Le_Figaro
mailhot_jp;EmmanuelMacron
notablerepublic;lesinrocks
notablerepublic;FRANCE24
notablerepublic;TV5MONDE
notablerepublic;libe
notablerepublic;leJDD
notablerepublic;LeHuffPost
notablerepublic;puremedias
notablerepublic;lobs
notablerepublic;RenaudDely
notablerepublic;bayrou
notablerepublic;CCastaner
notablerepublic;BGriveaux
notablerepublic;lofejoma
notablerepublic;FabSintes
notablerepublic;guybirenbaum
notablerepublic;edwyplenel
notablerepublic;canardenchaine
notablerepublic;marineturchi
notablerepublic;LaurentMauduit
notablerepublic;fabricearfi
notablerepublic;samuellaurent
notablerepublic;LesEchos
notablerepublic;LePoint
notablerepublic;lemonde_pol
notablerepublic;lemondefr
notablerepublic;JeudyBruno
notablerepublic;nicodomenach
notablerepublic;DarmonMichael
notablerepublic;C_Barbier
notablerepublic;jmaphatie
notablerepublic;Bekouz
notablerepublic;TF1
notablerepublic;20Minutes
notablerepublic;afpfr
notablerepublic;RTLFrance
notablerepublic;franceinfo
notablerepublic;Europe1
notablerepublic;franceinter
notablerepublic;CNEWS
notablerepublic;BFMTV
notablerepublic;le_Parisien
notablerepublic;Le_Figaro
notablerepublic;LEXPRESS
notablerepublic;Rue89
notablerepublic;Mediapart
notablerepublic;Qofficiel
notablerepublic;manuelvalls
notablerepublic;alainjuppe
